stop_id,stop_name,stop_lat,stop_lon,stop_code,tiploc_code,stop_desc,stop_timezone,wheelchair_boarding,platform_code,parent_station,location_type
9100HLFT2,Hillfoot (Platform 2),55.9203081,-4.3198851,HLF,HLFT,,Europe/London,0,2,910GHLFT,0
9100HLFTBUS,Hillfoot (Platform BUS),55.92009247965,-4.3202741542,HLF,HLFT,,Europe/London,0,BUS,910GHLFT,0
9100HLFXBUS,Halifax (Platform BUS),53.7208399,-1.8536277,HFX,HLFX,,Europe/London,1,BUS,910GHLFX,0
9100HLGN1,Hall Green (Platform 1),52.4369843,-1.8455704,HLG,HLGN,,Europe/London,0,1,910GHLGN,0
9100HLGN2,Hall Green (Platform 2),52.4369843,-1.8455704,HLG,HLGN,,Europe/London,0,2,910GHLGN,0
9100HLMW1,Holmwood (Platform 1),51.1811282,-0.320874,HLM,HLMW,,Europe/London,0,1,910GHLMW,0
9100HLMW2,Holmwood (Platform 2),51.1811282,-0.320874,HLM,HLMW,,Europe/London,0,2,910GHLMW,0
9100HLMWBUS,Holmwood (Platform BUS),51.1811282,-0.320874,HLM,HLMW,,Europe/London,0,BUS,910GHLMW,0
9100HLNSBRCBUS,Helensburgh Central (Platform BUS),56.00420813089,-4.73275781695,HLC,HLNSBRC,,Europe/London,1,BUS,910GHLNSBRC,0
9100HLTWHST1,Haltwhistle (Platform 1),54.9679903,-2.4627642,HWH,HLTWHST,,Europe/London,0,1,910GHLTWHST,0
9100HLTWHST2,Haltwhistle (Platform 2),54.9679903,-2.4627642,HWH,HLTWHST,,Europe/London,0,2,910GHLTWHST,0
9100HLTWHSTBUS,Haltwhistle (Platform BUS),54.96784909656,-2.46356497181,HWH,HLTWHST,,Europe/London,0,BUS,910GHLTWHST,0
9100HLYHBUS,Holyhead (Platform BUS),53.30768384883,-4.63100242778,HHD,HLYH,,Europe/London,0,BUS,910GHLYH,0
9100HMBLE1,Hamble (Platform 1),50.8712423,-1.3289942,HME,HMBLE,,Europe/London,0,1,910GHMBLE,0
9100HMBLE2,Hamble (Platform 2),50.8712423,-1.3289942,HME,HMBLE,,Europe/London,0,2,910GHMBLE,0
9100HMPDNPKBUS,Hampden Park (Sussex) (Platform BUS),50.7959254,0.2796796,HMD,HMPDNPK,,Europe/London,0,BUS,910GHMPDNPK,0
9100HMPHRYP1,Humphrey Park (Platform 1),53.4523337,-2.3272609,HUP,HMPHRYP,,Europe/London,0,1,910GHMPHRYP,0
9100HMPHRYP2,Humphrey Park (Platform 2),53.4523337,-2.3272609,HUP,HMPHRYP,,Europe/London,0,2,910GHMPHRYP,0
9100HMPHRYPBUS,Humphrey Park (Platform BUS),53.45222828684,-2.32753770543,HUP,HMPHRYP,,Europe/London,0,BUS,910GHMPHRYP,0
9100HMPSTDHBUS,Hampstead Heath (Platform BUS),51.55521018042,-0.16570534374,HDH,HMPSTDH,,Europe/London,1,BUS,910GHMPSTDH,0
9100HMPTNIA1,Hampton-in-Arden (Platform 1),52.4286358,-1.6997231,HIA,HMPTNIA,,Europe/London,0,1,910GHMPTNIA,0
9100HMPTNIA2,Hampton-in-Arden (Platform 2),52.4286358,-1.6997231,HIA,HMPTNIA,,Europe/London,0,2,910GHMPTNIA,0
9100HMST1,Ham Street (Platform 1),51.0681986,0.8545851,HMT,HMST,,Europe/London,1,1,910GHMST,0
9100HMST2,Ham Street (Platform 2),51.0681986,0.8545851,HMT,HMST,,Europe/London,1,2,910GHMST,0
9100HMSTBUS,Ham Street (Platform BUS),51.0681986,0.8545851,HMT,HMST,,Europe/London,1,BUS,910GHMST,0
9100HMWTHY1,Hamworthy (Platform 1),50.7253686,-2.0190513,HAM,HMWTHY,,Europe/London,0,1,910GHMWTHY,0
9100HMWTHY2,Hamworthy (Platform 2),50.7253686,-2.0190513,HAM,HMWTHY,,Europe/London,0,2,910GHMWTHY,0
9100HNCHLYW1,Hinchley Wood (Platform 1),51.3750646,-0.3406341,HYW,HNCHLYW,,Europe/London,2,1,910GHNCHLYW,0
9100HNCHLYW2,Hinchley Wood (Platform 2),51.3750646,-0.3406341,HYW,HNCHLYW,,Europe/London,2,2,910GHNCHLYW,0
9100HNCHLYWBUS,Hinchley Wood (Platform BUS),51.37499827328,-0.34052446259,HYW,HNCHLYW,,Europe/London,2,BUS,910GHNCHLYW,0
9100HNDSHWT1,The Hawthorns (Platform 1),52.5055248,-1.964545,THW,HNDSHWT,,Europe/London,0,1,910GHNDSHWT,0
9100HNDSHWT2,The Hawthorns (Platform 2),52.5055248,-1.964545,THW,HNDSHWT,,Europe/London,0,2,910GHNDSHWT,0
9100HNGT1,Harrington (Platform 1),54.6135197,-3.5655496,HRR,HNGT,,Europe/London,0,1,910GHNGT,0
9100HNGT2,Harrington (Platform 2),54.6135197,-3.5655496,HRR,HNGT,,Europe/London,0,2,910GHNGT,0
9100HNLYOT1,Henley-on-Thames (Platform 1),51.5338451,-0.899422,HOT,HNLYOT,,Europe/London,1,1,910GHNLYOT,0
9100HNTNGDNBUS,Huntingdon (Platform BUS),52.3288086,-0.1924714,HUN,HNTNGDN,,Europe/London,1,BUS,910GHNTNGDN,0
9100HNTNGDNDFL,Huntingdon (Platform DFL),52.32864895392,-0.19206797895,HUN,HNTNGDN,,Europe/London,1,DFL,910GHNTNGDN,0
9100HOLTONH1,Holton Heath (Platform 1),50.7114998,-2.077724,HOL,HOLTONH,,Europe/London,0,1,910GHOLTONH,0
9100HOLTONH2,Holton Heath (Platform 2),50.7114998,-2.077724,HOL,HOLTONH,,Europe/London,0,2,910GHOLTONH,0
9100HONITONBUS,Honiton (Platform BUS),50.79658114356,-3.18671784748,HON,HONITON,,Europe/London,0,BUS,910GHONITON,0
9100HONLEY1,Honley (Platform 1),53.6082445,-1.780828,HOY,HONLEY,,Europe/London,2,1,910GHONLEY,0
9100HONLEYBUS,Honley (Platform BUS),53.60822828406,-1.78096529913,HOY,HONLEY,,Europe/London,2,BUS,910GHONLEY,0
9100HONYBRNBUS,Honeybourne (Platform BUS),52.1016406,-1.8336821,HYB,HONYBRN,,Europe/London,1,BUS,910GHONYBRN,0
9100HOOK1,Hook (Platform 1),51.2798793,-0.9614163,HOK,HOOK,,Europe/London,0,1,910GHOOK,0
9100HOOK2,Hook (Platform 2),51.2798793,-0.9614163,HOK,HOOK,,Europe/London,0,2,910GHOOK,0
9100HOOKBUS,Hook (Platform BUS),51.27999823769,-0.96163570677,HOK,HOOK,,Europe/London,0,BUS,910GHOOK,0
9100HOPC1,Hope (Flintshire) (Platform 1),53.1168595,-3.0372474,HPE,HOPC,,Europe/London,0,1,910GHOPC,0
9100HOPC2,Hope (Flintshire) (Platform 2),53.1168595,-3.0372474,HPE,HOPC,,Europe/London,0,2,910GHOPC,0
9100HOPCBUS,Hope (Flintshire) (Platform BUS),53.11735745715,-3.03687579175,HPE,HOPC,,Europe/London,0,BUS,910GHOPC,0
9100HOPDBUS,Hope (Derbyshire) (Platform BUS),53.34611015646,-1.72988671661,HOP,HOPD,,Europe/London,0,BUS,910GHOPD,0
9100HOPTONH1,Hopton Heath (Platform 1),52.391361,-2.9120277,HPT,HOPTONH,,Europe/London,2,1,910GHOPTONH,0
9100HOPTONHBUS,Hopton Heath (Platform BUS),52.391361,-2.9120277,HPT,HOPTONH,,Europe/London,2,BUS,910GHOPTONH,0
9100HORD1,Horden (Platform 1),54.7637615,-1.3072209,HRE,HORD,,Europe/London,1,1,910GHORD,0
9100HORD2,Horden (Platform 2),54.76388169882,-1.30734290693,HRE,HORD,,Europe/London,1,2,910GHORD,0
9100HORLEYBUS,Horley (Platform BUS),51.1687913,-0.1609516,HOR,HORLEY,,Europe/London,1,BUS,910GHORLEY,0
9100HORSHAMBUS,Horsham (Platform BUS),51.0659838,-0.318921,HRH,HORSHAM,,Europe/London,1,BUS,910GHORSHAM,0
9100HORWICH1,Horwich Parkway (Platform 1),53.5779831,-2.5397317,HWI,HORWICH,,Europe/London,1,1,910GHORWICH,0
9100HORWICH2,Horwich Parkway (Platform 2),53.5779831,-2.5397317,HWI,HORWICH,,Europe/London,1,2,910GHORWICH,0
9100HOSCAR1,Hoscar (Platform 1),53.5977688,-2.8046076,HSC,HOSCAR,,Europe/London,0,1,910GHOSCAR,0
9100HOSCAR2,Hoscar (Platform 2),53.5977688,-2.8046076,HSC,HOSCAR,,Europe/London,0,2,910GHOSCAR,0
9100HOUGHGR1,Hough Green (Platform 1),53.3725786,-2.7752696,HGN,HOUGHGR,,Europe/London,0,1,910GHOUGHGR,0
9100HOUGHGR2,Hough Green (Platform 2),53.3725786,-2.7752696,HGN,HOUGHGR,,Europe/London,0,2,910GHOUGHGR,0
9100HOUGHGRBUS,Hough Green (Platform BUS),53.3725786,-2.7752696,HGN,HOUGHGR,,Europe/London,0,BUS,910GHOUGHGR,0
9100HOUNSLWBUS,Hounslow (Platform BUS),51.4619461273,-0.3622768775,HOU,HOUNSLW,,Europe/London,0,BUS,910GHOUNSLW,0
9100HOVEBUS,Hove (Platform BUS),50.83521635907,-0.17068731983,HOV,HOVE,,Europe/London,1,BUS,910GHOVE,0
9100HOWDEN1,Howden (Platform 1),53.7647567,-0.8606411,HOW,HOWDEN,,Europe/London,0,1,910GHOWDEN,0
9100HOWDEN2,Howden (Platform 2),53.7647567,-0.8606411,HOW,HOWDEN,,Europe/London,0,2,910GHOWDEN,0
9100HOWDENBUS,Howden (Platform BUS),53.7647112331,-0.86046300282,HOW,HOWDEN,,Europe/London,0,BUS,910GHOWDEN,0
9100HOWOOD1,Howwood (Renfrewshire) (Platform 1),55.8105718,-4.5625091,HOZ,HOWOOD,,Europe/London,0,1,910GHOWOOD,0
9100HOWOOD2,Howwood (Renfrewshire) (Platform 2),55.8105718,-4.5625091,HOZ,HOWOOD,,Europe/London,0,2,910GHOWOOD,0
9100HOWWOOD1,How Wood (Hertfordshire) (Platform 1),51.7176358,-0.3446753,HWW,HOWWOOD,,Europe/London,1,1,910GHOWWOOD,0
9100HRGYBUS,Harringay (Platform BUS),51.57735827396,-0.10513605789,HGY,HRGY,,Europe/London,2,BUS,910GHRGY,0
9100HRLGBUS,Harlington (Bedfordshire) (Platform BUS),51.9614072,-0.4953396,HLN,HRLG,,Europe/London,2,BUS,910GHRLG,0
9100HRLNGRD1,Harling Road (Platform 1),52.4538578,0.9093112,HRD,HRLNGRD,,Europe/London,0,1,910GHRLNGRD,0
9100HRLNGRD2,Harling Road (Platform 2),52.4538578,0.9093112,HRD,HRLNGRD,,Europe/London,0,2,910GHRLNGRD,0
9100HRLWMIL1,Harlow Mill (Platform 1),51.7904439,0.1321036,HWM,HRLWMIL,,Europe/London,0,1,910GHRLWMIL,0
9100HRLWMIL2,Harlow Mill (Platform 2),51.7904439,0.1321036,HWM,HRLWMIL,,Europe/London,0,2,910GHRLWMIL,0
9100HRNBPK1,Hornbeam Park (Platform 1),53.9803587,-1.5276765,HBP,HRNBPK,,Europe/London,0,1,910GHRNBPK,0
9100HRNBPK2,Hornbeam Park (Platform 2),53.9803587,-1.5276765,HBP,HRNBPK,,Europe/London,0,2,910GHRNBPK,0
9100HRNEBAYBUS,Herne Bay (Platform BUS),51.3644375,1.1183071,HNB,HRNEBAY,,Europe/London,0,BUS,910GHRNEBAY,0
9100HRNSY1,Hornsey (Platform 1),51.5863215,-0.1116832,HRN,HRNSY,,Europe/London,2,1,910GHRNSY,0
9100HRNSY2,Hornsey (Platform 2),51.5863215,-0.1116832,HRN,HRNSY,,Europe/London,2,2,910GHRNSY,0
9100HRNSYBUS,Hornsey (Platform BUS),51.58646094935,-0.1119749843,HRN,HRNSY,,Europe/London,2,BUS,910GHRNSY,0
9100HRPNDNBUS,Harpenden (Platform BUS),51.8148177,-0.3515572,HPD,HRPNDN,,Europe/London,1,BUS,910GHRPNDN,0
9100HRSLEY1,Horsley (Platform 1),51.2795154,-0.4352969,HSY,HRSLEY,,Europe/London,0,1,910GHRSLEY,0
9100HRSLEY2,Horsley (Platform 2),51.2795154,-0.4352969,HSY,HRSLEY,,Europe/London,0,2,910GHRSLEY,0
9100HRSLEYBUS,Horsley (Platform BUS),51.27934697957,-0.43540859645,HSY,HRSLEY,,Europe/London,0,BUS,910GHRSLEY,0
9100HRSM1,Harrietsham (Platform 1),51.2449353,0.6726551,HRM,HRSM,,Europe/London,0,1,910GHRSM,0
9100HRSM2,Harrietsham (Platform 2),51.2449353,0.6726551,HRM,HRSM,,Europe/London,0,2,910GHRSM,0
9100HRSMBUS,Harrietsham (Platform BUS),51.2449353,0.6726551,HRM,HRSM,,Europe/London,0,BUS,910GHRSM,0
9100HRSTGRNBUS,Hurst Green (Platform BUS),51.2442817,0.0042319,HUR,HRSTGRN,,Europe/London,0,BUS,910GHRSTGRN,0
9100HRTLEPLBUS,Hartlepool (Platform BUS),54.68675549073,-1.20731618876,HPL,HRTLEPL,,Europe/London,1,BUS,910GHRTLEPL,0
9100HTCHENDBUS,Hatch End (Platform BUS),51.6095781,-0.3687836,HTE,HTCHEND,,Europe/London,0,BUS,910GHTCHEND,0
9100HTFLASF1,Hatfield & Stainforth (Platform 1),53.5888703,-1.0232631,HFS,HTFLASF,,Europe/London,1,1,910GHTFLASF,0
9100HTFLASF2,Hatfield & Stainforth (Platform 2),53.5888703,-1.0232631,HFS,HTFLASF,,Europe/London,1,2,910GHTFLASF,0
9100HTFLASFBUS,Hatfield & Stainforth (Platform BUS),53.58871533488,-1.02337723201,HFS,HTFLASF,,Europe/London,1,BUS,910GHTFLASF,0
9100HTHRGRNBUS,Hither Green (Platform BUS),51.4515872,-0.0006473,HGR,HTHRGRN,,Europe/London,0,BUS,910GHTHRGRN,0
9100HTNCRNS1,Hutton Cranswick (Platform 1),53.9561848,-0.4338384,HUT,HTNCRNS,,Europe/London,0,1,910GHTNCRNS,0
9100HTNCRNS2,Hutton Cranswick (Platform 2),53.9561848,-0.4338384,HUT,HTNCRNS,,Europe/London,0,2,910GHTNCRNS,0
9100HTNCRNSBUS,Hutton Cranswick (Platform BUS),53.95585501828,-0.433861512,HUT,HTNCRNS,,Europe/London,0,BUS,910GHTNCRNS,0
9100HTNRIBLBUS,Horton-in-Ribblesdale (Platform BUS),54.14938593841,-2.30203267063,HIR,HTNRIBL,,Europe/London,2,BUS,910GHTNRIBL,0
9100HTRWTM4NPI,Heathrow Terminal 4 (Platform NPI),51.45826765512,-0.44546339628,HAF,HTRWTM4,,Europe/London,1,NPI,910GHTRWTM4,0
9100HUCKNAL1,Hucknall (Platform 1),53.0384983,-1.1959496,HKN,HUCKNAL,,Europe/London,0,1,910GHUCKNAL,0
9100HUCKNALBUS,Hucknall (Platform BUS),53.03828405925,-1.19581146607,HKN,HUCKNAL,,Europe/London,0,BUS,910GHUCKNAL,0
9100HULL1,Hull (Platform 1),53.7438351,-0.3475977,HUL,HULL,,Europe/London,1,1,910GHULL,0
9100HULLBUS,Hull (Platform BUS),53.7438351,-0.3475977,HUL,HULL,,Europe/London,1,BUS,910GHULL,0
9100HUNCOATBUS,Huncoat (Platform BUS),53.77177709401,-2.34756133087,HCT,HUNCOAT,,Europe/London,0,BUS,910GHUNCOAT,0
9100HUNGRFD1,Hungerford (Platform 1),51.4147137,-1.5114295,HGD,HUNGRFD,,Europe/London,0,1,910GHUNGRFD,0
9100HUNGRFD2,Hungerford (Platform 2),51.4147137,-1.5114295,HGD,HUNGRFD,,Europe/London,0,2,910GHUNGRFD,0
9100HUNGRFDBUS,Hungerford (Platform BUS),51.4147137,-1.5114295,HGD,HUNGRFD,,Europe/London,0,BUS,910GHUNGRFD,0
9100HUNMNBY1,Hunmanby (Platform 1),54.1745371,-0.3142945,HUB,HUNMNBY,,Europe/London,0,1,910GHUNMNBY,0
9100HUNMNBY2,Hunmanby (Platform 2),54.1745371,-0.3142945,HUB,HUNMNBY,,Europe/London,0,2,910GHUNMNBY,0
9100HUNTSXBUS,Hunts Cross (Platform BUS),53.3607333,-2.8554087,HNX,HUNTSX,,Europe/London,1,BUS,910GHUNTSX,0
9100HUYTON3,Huyton (Platform 3),53.409627,-2.8432195,HUY,HUYTON,,Europe/London,1,3,910GHUYTON,0
9100HUYTON4,Huyton (Platform 4),53.409627,-2.8432195,HUY,HUYTON,,Europe/London,1,4,910GHUYTON,0
9100HUYTONBUS,Huyton (Platform BUS),53.409627,-2.8432195,HUY,HUYTON,,Europe/London,1,BUS,910GHUYTON,0
9100HWKHEAD1,Hawkhead (Platform 1),55.8420944,-4.3992195,HKH,HWKHEAD,,Europe/London,1,1,910GHWKHEAD,0
9100HWYCOMBBUS,High Wycombe (Platform BUS),51.62958597175,-0.74540981188,HWY,HWYCOMB,,Europe/London,1,BUS,910GHWYCOMB,0
9100HYDB1,Haydon Bridge (Platform 1),54.9752903,-2.2472059,HDB,HYDB,,Europe/London,0,1,910GHYDB,0
9100HYDB2,Haydon Bridge (Platform 2),54.9752903,-2.2472059,HDB,HYDB,,Europe/London,0,2,910GHYDB,0
9100HYDBBUS,Haydon Bridge (Platform BUS),54.9751757177,-2.24758769145,HDB,HYDB,,Europe/London,0,BUS,910GHYDB,0
9100HYDEN1,Hyde North (Platform 1),53.4644638,-2.0850338,HYT,HYDEN,,Europe/London,2,1,910GHYDEN,0
9100HYDEN2,Hyde North (Platform 2),53.4644638,-2.0850338,HYT,HYDEN,,Europe/London,2,2,910GHYDEN,0
9100HYDNSRD1,Haydons Road (Platform 1),51.4253627,-0.1883425,HYR,HYDNSRD,,Europe/London,0,1,910GHYDNSRD,0
9100HYDNSRD2,Haydons Road (Platform 2),51.4253627,-0.1883425,HYR,HYDNSRD,,Europe/London,0,2,910GHYDNSRD,0
9100HYKEHAM1,Hykeham (Platform 1),53.1950652,-0.6000753,HKM,HYKEHAM,,Europe/London,0,1,910GHYKEHAM,0
9100HYKEHAM2,Hykeham (Platform 2),53.1950652,-0.6000753,HKM,HYKEHAM,,Europe/London,0,2,910GHYKEHAM,0
9100HYKEHAMBUS,Hykeham (Platform BUS),53.19500504435,-0.6001963956,HKM,HYKEHAM,,Europe/London,0,BUS,910GHYKEHAM,0
9100HYNDLNDBUS,Hyndland (Platform BUS),55.87975404798,-4.3146684253,HYN,HYNDLND,,Europe/London,1,BUS,910GHYNDLND,0
9100HYWRDSHBUS,Haywards Heath (Platform BUS),51.0049043,-0.1053994,HHE,HYWRDSH,,Europe/London,1,BUS,910GHYWRDSH,0
9100IFIELD1,Ifield (Platform 1),51.1155376,-0.2144647,IFI,IFIELD,,Europe/London,0,1,910GIFIELD,0
9100IFIELD2,Ifield (Platform 2),51.1155376,-0.2144647,IFI,IFIELD,,Europe/London,0,2,910GIFIELD,0
9100IFIELDBUS,Ifield (Platform BUS),51.115622899,-0.21477207746,IFI,IFIELD,,Europe/London,0,BUS,910GIFIELD,0
9100ILKESBUS,Ilkeston (Platform BUS),52.9790983,-1.2950397,ILN,ILKES,,Europe/London,1,BUS,910GILKES,0
9100INVERKP1,Inverkip (Platform 1),55.9060342,-4.8726993,INP,INVERKP,,Europe/London,1,1,910GINVERKP,0
9100IRLAM1,Irlam (Platform 1),53.4342044,-2.4328454,IRL,IRLAM,,Europe/London,0,1,910GIRLAM,0
9100IRLAM2,Irlam (Platform 2),53.4342044,-2.4328454,IRL,IRLAM,,Europe/London,0,2,910GIRLAM,0
9100IRLAMBUS,Irlam (Platform BUS),53.43430992939,-2.4332301278,IRL,IRLAM,,Europe/London,0,BUS,910GIRLAM,0
9100ISLEWTH1,Isleworth (Platform 1),51.4748823,-0.3368946,ISL,ISLEWTH,,Europe/London,0,1,910GISLEWTH,0
9100ISLEWTH2,Isleworth (Platform 2),51.4748823,-0.3368946,ISL,ISLEWTH,,Europe/London,0,2,910GISLEWTH,0
9100ISLEWTHBUS,Isleworth (Platform BUS),51.47476282106,-0.33690672602,ISL,ISLEWTH,,Europe/London,0,BUS,910GISLEWTH,0
9100JAMCOKBUS,James Cook University Hospital (Platform BUS),54.5519996,-1.2085253,JCH,JAMCOK,,Europe/London,0,BUS,910GJAMCOK,0
9100JHNSTND1,Johnston (Pembs) (Platform 1),51.7564283,-4.9968493,JOH,JHNSTND,,Europe/London,0,1,910GJHNSTND,0
9100JHNSTNDBUS,Johnston (Pembs) (Platform BUS),51.75674669545,-4.99632827586,JOH,JHNSTND,,Europe/London,1,BUS,910GJHNSTND,0
9100JORDANH1,Jordanhill (Platform 1),55.8826725,-4.3249413,JOR,JORDANH,,Europe/London,0,1,910GJORDANH,0
9100JORDANH2,Jordanhill (Platform 2),55.8826725,-4.3249413,JOR,JORDANH,,Europe/London,0,2,910GJORDANH,0
9100JORDANHBUS,Jordanhill (Platform BUS),55.8827064637,-4.3249178619,JOR,JORDANH,,Europe/London,0,BUS,910GJORDANH,0
9100KEMBLEBUS,Kemble (Platform BUS),51.6767954,-2.0230749,KEM,KEMBLE,,Europe/London,0,BUS,910GKEMBLE,0
9100KEMSING1,Kemsing (Platform 1),51.2972539,0.2474224,KMS,KEMSING,,Europe/London,2,1,910GKEMSING,0
9100KEMSING2,Kemsing (Platform 2),51.2972539,0.2474224,KMS,KEMSING,,Europe/London,2,2,910GKEMSING,0
9100KEMSINGBUS,Kemsing (Platform BUS),51.29718714716,0.24742842428,KMS,KEMSING,,Europe/London,2,BUS,910GKEMSING,0
9100KENDAL1,Kendal (Platform 1),54.3322466,-2.7401448,KEN,KENDAL,,Europe/London,1,1,910GKENDAL,0
9100KENISHD1,Kennishead (Platform 1),55.8133809,-4.3248655,KNS,KENISHD,,Europe/London,0,1,910GKENISHD,0
9100KENISHD2,Kennishead (Platform 2),55.8133809,-4.3248655,KNS,KENISHD,,Europe/London,0,2,910GKENISHD,0
9100KENLSTN1,Kenilworth (Platform 1),52.3428168,-1.5724185,KNW,KENLSTN,,Europe/London,0,1,910GKENLSTN,0
9100KENLSTNBUS,Kenilworth (Platform BUS),52.34270528381,-1.57273822805,KNW,KENLSTN,,Europe/London,0,BUS,910GKENLSTN,0
9100KENNETT1,Kennett (Platform 1),52.2772508,0.4900933,KNE,KENNETT,,Europe/London,1,1,910GKENNETT,0
9100KENNETT2,Kennett (Platform 2),52.2772508,0.4900933,KNE,KENNETT,,Europe/London,1,2,910GKENNETT,0
9100KENRBUS,Kensal Rise (Platform BUS),51.53455400383,-0.21995703736,KNR,KENR,,Europe/London,0,BUS,910GKENR,0
9100KENTHOSBUS,Kent House (Platform BUS),51.41221521589,-0.04524736923,KTH,KENTHOS,,Europe/London,2,BUS,910GKENTHOS,0
9100KETRBUS,Kettering (Platform BUS),52.3934872,-0.7320452,KET,KETR,,Europe/London,1,BUS,910GKETR,0
9100KEWBDGEBUS,Kew Bridge (Platform BUS),51.48951285815,-0.28710755038,KWB,KEWBDGE,,Europe/London,2,BUS,910GKEWBDGE,0
9100KGSTON1,Kingston (Platform 1),51.41275124586,-0.30116570895,KNG,KGSTON,,Europe/London,1,1,910GKGSTON,0
9100KGSTONBUS,Kingston (Platform BUS),51.41275124586,-0.30116570895,KNG,KGSTON,,Europe/London,1,BUS,910GKGSTON,0
9100KGWD1,Kingswood (Platform 1),51.2947257,-0.2110128,KND,KGWD,,Europe/London,0,1,910GKGWD,0
9100KGWD2,Kingswood (Platform 2),51.2947257,-0.2110128,KND,KGWD,,Europe/London,0,2,910GKGWD,0
9100KGWDBUS,Kingswood (Platform BUS),51.29472472324,-0.2112474821,KND,KGWD,,Europe/London,0,BUS,910GKGWD,0
9100KIDBROK1,Kidbrooke (Platform 1),51.4620317,0.0279002,KDB,KIDBROK,,Europe/London,0,1,910GKIDBROK,0
9100KIDBROK2,Kidbrooke (Platform 2),51.4620317,0.0279002,KDB,KIDBROK,,Europe/London,0,2,910GKIDBROK,0
9100KIDBROKBUS,Kidbrooke (Platform BUS),51.46212129606,0.02749762513,KDB,KIDBROK,,Europe/London,0,BUS,910GKIDBROK,0
9100KIDSGRV1,Kidsgrove (Platform 1),53.0864206,-2.244923,KDG,KIDSGRV,,Europe/London,0,1,910GKIDSGRV,0
9100KIDSGRV2,Kidsgrove (Platform 2),53.0864206,-2.244923,KDG,KIDSGRV,,Europe/London,0,2,910GKIDSGRV,0
9100KIDSGRV3,Kidsgrove (Platform 3),53.0864206,-2.244923,KDG,KIDSGRV,,Europe/London,0,3,910GKIDSGRV,0
9100KIDSGRV4,Kidsgrove (Platform 4),53.0864206,-2.244923,KDG,KIDSGRV,,Europe/London,0,4,910GKIDSGRV,0
9100KIDSGRVBUS,Kidsgrove (Platform BUS),53.0864206,-2.244923,KDG,KIDSGRV,,Europe/London,0,BUS,910GKIDSGRV,0
9100KIDWELY1,Kidwelly (Platform 1),51.7343994,-4.3176545,KWL,KIDWELY,,Europe/London,0,1,910GKIDWELY,0
9100KIDWELY2,Kidwelly (Platform 2),51.7343994,-4.3176545,KWL,KIDWELY,,Europe/London,0,2,910GKIDWELY,0
9100KIDWELYBUS,Kidwelly (Platform BUS),51.7343994,-4.3176545,KWL,KIDWELY,,Europe/London,0,BUS,910GKIDWELY,0
9100KILGETY1,Kilgetty (Platform 1),51.7323317,-4.7145215,KGT,KILGETY,,Europe/London,0,1,910GKILGETY,0
9100KILGETYBUS,Kilgetty (Platform BUS),51.73210645632,-4.71515570586,KGT,KILGETY,,Europe/London,0,BUS,910GKILGETY,0
9100KINGHAM1,Kingham (Platform 1),51.9024116,-1.628532,KGM,KINGHAM,,Europe/London,0,1,910GKINGHAM,0
9100KINGHAM2,Kingham (Platform 2),51.9024116,-1.628532,KGM,KINGHAM,,Europe/London,0,2,910GKINGHAM,0
9100KINGHAMBUS,Kingham (Platform BUS),51.9024116,-1.628532,KGM,KINGHAM,,Europe/London,0,BUS,910GKINGHAM,0
9100KINSSTN1,Kings Sutton (Platform 1),52.0210915,-1.2809729,KGS,KINSSTN,,Europe/London,0,1,910GKINSSTN,0
9100KINSSTN2,Kings Sutton (Platform 2),52.0210915,-1.2809729,KGS,KINSSTN,,Europe/London,0,2,910GKINSSTN,0
9100KINSVSQBUS,Kings Sutton (Platform BUS),52.02023069577276,-1.2800430281587443,KGS,KINSVSQ,,Europe/London,0,BUS,910GKINSSTN,0
9100KIRBYX1,Kirby Cross (Platform 1),51.8415069,1.2137971,KBX,KIRBYX,,Europe/London,1,1,910GKIRBYX,0
9100KIRBYX2,Kirby Cross (Platform 2),51.8415069,1.2137971,KBX,KIRBYX,,Europe/London,1,2,910GKIRBYX,0
9100KIRKHAMBUS,Kirkham & Wesham (Platform BUS),53.78691524417,-2.88294079158,KKM,KIRKHAM,,Europe/London,1,BUS,910GKIRKHAM,0
9100KKSNDAL1,Kirk Sandall (Platform 1),53.5636066,-1.0745371,KKS,KKSNDAL,,Europe/London,1,1,910GKKSNDAL,0
9100KKSNDAL2,Kirk Sandall (Platform 2),53.5636066,-1.0745371,KKS,KKSNDAL,,Europe/London,1,2,910GKKSNDAL,0
9100KKSNDALBUS,Kirk Sandall (Platform BUS),53.56387811145,-1.07406102661,KKS,KKSNDAL,,Europe/London,1,BUS,910GKKSNDAL,0
9100KLDLBUS,Kildale (Platform BUS),54.47775758313,-1.0681434228,KLD,KLDL,,Europe/London,0,BUS,910GKLDL,0
9100KLGL1,Kings Langley (Platform 1),51.7064134,-0.4378216,KGL,KLGL,,Europe/London,0,1,910GKLGL,0
9100KLGL2,Kings Langley (Platform 2),51.7064134,-0.4378216,KGL,KLGL,,Europe/London,0,2,910GKLGL,0
9100KLGL3,Kings Langley (Platform 3),51.7064134,-0.4378216,KGL,KLGL,,Europe/London,0,3,910GKLGL,0
9100KLGL4,Kings Langley (Platform 4),51.7064134,-0.4378216,KGL,KLGL,,Europe/London,0,4,910GKLGL,0
9100KLGL6,Kings Langley (Platform 6),51.70635587658,-0.43842187035,KGL,KLGL,,Europe/London,0,6,910GKLGL,0
