stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
PANGBRN,PAN,Pangbourne Rail Station,,51.4854014227,-1.09047032092
PANNAL,PNL,Pannal Rail Station,,53.9583242098,-1.53346695743
PANTEG,,PANTEG,,51.6780351838832,-3.01752915462176
PANYPER,,PANT-Y-PERON,,52.4507315894681,-4.02572623657622
PARADSJ,,PARADISE JUNCTION,,53.3831953586678,-2.97601582245643
PARBOLD,PBL,Parbold Rail Station,,53.59075411024,-2.77074825005
PARHECC,,ECC (PAR HARBOUR),,50.3481705422045,-4.70567986997067
PARILLA,,PARIS LE LANDE DEPOT M&EE,,48.9127393,2.3494515
PARISLZ,PAZ,PARIS ST. LAZARE,,,
PARISND,PBN,Paris Nord,,48.8805227,2.3547846
PARK,PRK,PARK,,,
PARKGAT,PAQ,PARKGATE,,53.4450234311494,-1.33984625707636
PARR,PAR,Par Rail Station,,50.35532659322,-4.70467534805
PARR626,,PAR SIGNAL CL7626,,,
PARR627,,PAR SIGNAL CL7627,,,
PARR7,,PAR SIG PR7,,50.3570875131501,-4.70432503741826
PARRCHS,,PAR CHAPEL SIDING,,50.3535436060855,-4.70492515543312
PARRDGL,,PAR DOWN GOODS LOOP,,50.3556751362209,-4.70455424450695
PARRLNR,,PARR LINER SIDINGS,,50.3556751362209,-4.70455424450695
PARRSTA,,PAR STN BUS STOP,,50.3544132058848,-4.70466528286678
PARSNSJ,,PARSON STREET JUNCTION,,51.4317350844077,-2.61267486079643
PARSNST,PSN,Parson Street Rail Station,,51.43331938237,-2.60774156658
PARTNNJ,,PARTON NORTH JUNCTION,,54.5856825721677,-3.58169803155715
PARTON,PRN,Parton Rail Station,,54.57036867531,-3.58080025624
PATCHWY,PWY,Patchway Rail Station,,51.52593298506,-2.56268928862
PATERTN,PTT,Patterton Rail Station,,55.79061093801,-4.33529838968
PATNEY,,PATNEY & WESTBURY JN,,51.3305579398656,-1.90434185121206
PBCKFHH,,POWBECK RAILHEAD,,,
PBLJWM,,WOLVERHAMPTON,,52.5878584288239,-2.11950808842646
PBRO,PBO,Peterborough Rail Station,,52.57497531607,-0.24983689726
PBRO417,,PETERBOROUGH SIGNAL 417,,52.5529942218786,-0.244386118606254
PBRO421,,PETERBOROUGH SIGNAL P421,,52.5691669919682,-0.246128703053676
PBRO423,,PETERBOROUGH SIGNAL P423,,52.5691669919682,-0.246128703053676
PBRO434,,PETERBOROUGH SIGNAL 434,,52.5740010795775,-0.250275448332312
PBRO458,,SPITAL SOUTH JUNCTION P458,,52.5799065281123,-0.253573111817386
PBRO466,,PETERBOROUGH SIGNAL 466,,52.5775612077308,-0.252217049755338
PBRO468,,PETERBOROUGH SIGNAL 468,,52.5691475,-0.2461882
PBRO470,,PETERBOROUGH SIGNAL 470,,52.5691255,-0.2461922
PBRO500,,PETERBOROUGH SIGNAL 500,,52.5691149,-0.2461895
PBRO534,,PETERBOROUGH SIGNAL 534,,52.5690986,-0.2461949
PBRO544,,PETERBOROUGH SIGNAL 544,,52.5691655,-0.2462204
PBRO552,,PETERBOROUGH SIGNAL 552,,52.5691565,-0.2462485
PBRO612,,PETERBOROUGH SIGNAL 612,,52.5691369,-0.2461976
PBRO76,,PETERBOROUGH SIGNAL P76,,52.5791855152665,-0.253659538734656
PBRO78,,PETERBOROUGH SIG P78,,52.5760674035559,-0.251438127162404
PBRO796,,PETERBOROUGH SIGNAL P796,,52.5672355,-0.2440755
PBRO797,,PETERBOROUGH SIGNAL 797,,52.5719217471917,-0.24889728936245
PBRO798,,PETERBOROUGH SIGNAL 798,,52.5707176923626,-0.248340229536698
PBRO799,,PETERBOROUGH SIG P799,,52.5726597,-0.2790511
PBRO800,,PETERBOROUGH SIG P800,,52.572827913241,-0.249645284724966
PBROBST,,PETERBRO BUS STN,,52.5740501926428,-0.246908825252159
PBROCOR,,CORBY PBORO BUS,,52.4873463126353,-0.705450823338027
PBROCRE,,PETERBOROUGH WRD,,52.5736942075054,-0.2522124747217
PBROCTY,,PETERBOROUGH CRESCENT YD,,52.5769486195952,-0.253681330665178
PBRODMP,,DEREHAM MARKET PLACE,,52.682690615625,0.941089515141332
PBROE,,PETERBOROUGH EAST,,52.5668375995096,-0.24217935871495
PBROE44,,PETERBOROUGH EASTFLD SIG E44,,52.5851254384884,-0.256847638859118
PBROEFL,XPQ,PETERBOROUGH EASTFIELD,,52.5834635385041,-0.255333377478628
PBROFES,,BR FLYASH EXAMINATION SIDINGS,,52.5742240513534,-0.250632426205186
PBROGBF,,PETERBOROUGH MAINT SHED,,52.5899047500671,-0.259472609438102
PBROHS,,PETERBOROUGH HOLDING SDGS,,52.5792925256781,-0.251645185800327
PBROISU,,DMEE CONSTRUCTION DEPOT,,52.5882918936582,-0.258210466161783
PBROKET,,KETTERING PB BUS,,52.3958930210101,-0.728702858673312
PBROKLB,,KINGS LYNN COACH,,52.7542502079216,0.399018343006225
PBROLIP,,LIP,,52.5788344208729,-0.252829724953319
PBRONCE,,P&MD,,52.5948476012939,-0.263456182304165
PBRONCS,XPN,PETERBOROUGH NENE SIDINGS,,52.5698956666788,-0.247492514200219
PBRONDD,,PETERBOROUGH NTH DOWN DEP,,52.5864942418336,-0.256425479964165
PBROS67,,PETERBOROUGH SUB SIG 67,,52.5717980234983,-0.248127530145068
PBROSHS,,PETERBOROUGH SHUNT SPUR,,52.5803619,-0.2544956
PBROSTI,,SWAFFHAM (COACH),,52.6482164085782,0.688900921448061
PBROSTL,,SPITAL SDGS,,52.5830918617555,-0.254391079107768
PBROUND,,OUNDLE PB BUS,,52.4810168697474,-0.475915943711934
PBROVFH,,PETERBOROUGH VQ FHH,,52.5910383783592,-0.259651382011245
PBROVGB,,PETERBOROUGH NORTH YD GBRF,,52.5944879,-0.2626877
PBROVIR,,PETERBOROUGH VIRTUAL Q & TIP,,52.5944326564999,-0.262661680248895
PBROWR,,PETERBOROUGH WAITROSE SDGS,,52.576102190363,-0.250883883415528
PBROWSD,,PETERBOROUGH WESTWOOD SIDINGS,,52.5864942418336,-0.256425479964165
PBROWSG,,PETERBOROUGH WASHER RD GBRF,,52.5858941507563,-0.25703436330753
PBROWSR,,PETERBOROUGH WASHER,,52.5857819912318,-0.256967548764724
PBROWY,XPW,BR WEST YARD,,52.5864942418336,-0.256425479964165
PBRT,PEM,Pemberton Rail Station,,53.53040792279,-2.6703539267
PCHESTR,PTC,Portchester Rail Station,,50.84874977636,-1.12423986778
PCKHMQD,QRP,Queens Road Peckham Rail Station,,51.47356622232,-0.05731349083
PCKHMRY,PMR,Peckham Rye Rail Station,,51.47003415173,-0.06941433121
PCRKJN,,PORTCREEK JUNCTION,,50.834041973756,-1.05407072945418
PCWLJST,XEO,PORTHCAWL JOHN STREET BUS STOP,,,
PDSTWBT,,PADSTOW BUS,,50.5385846309767,-4.93679094133279
PEAK34P,,PEAK FOREST 34 POINTS,,53.2866861010514,-1.86326979056174
PEAKCEM,,PEAK FOREST FHH (CEMEX),,53.2918961,-1.8669704
PEAKDC,,PEAK FOREST D&C,,53.2916735039348,-1.86676810351599
PEAKF45,,PEAK FOREST,,53.2887451,-1.8635003
PEAKFHH,,PEAK FOREST (FHH FUEL POINT),,53.292520389547,-1.86762788000021
PEAKFRS,,PEAK FOREST SOUTH SS,,53.2864037553225,-1.86307326978909
PEAKFSB,,PEAK FOREST S.B.,,53.2864262519783,-1.86307567277341
PEAKLGS,,PEAK FOREST,,53.2845267527287,-1.8620370642369
PEAKLHS,,PEAK FOREST LHS,,53.2859927695175,-1.86315018477196
PEAKRGB,,PEAK FOREST CEMEX GBRF,,53.291722434021,-1.86680881682481
PEAKRMC,,PEAK FOREST R M C SIDINGS,,53.292556822668,-1.86767792754114
PEAKTHS,,PEAK FOREST D&U THRO SDGS,,53.28419058762,-1.86204149606529
PEAKUSG,,PEAK FOREST UP SDGS,,53.284574598532,-1.86252930867261
PEARTRE,PEA,Peartree Rail Station,,52.89699504519,-1.47321386252
PECKFSB,,PECKFIELD,,53.7890891567682,-1.33337217192828
PEEBLES,PBS,PEEBLES BUS STOP,,55.651458,-3.1914519
PEGSWD,PEG,Pegswood Rail Station,,55.17812915628,-1.64416577816
PELAW,,PELAW,,54.9532597077604,-1.53654963609595
PELAWDG,,Pelaw Down Goods Loop,,54.9527546,-1.5398716
PELAWGL,,PELAW GOODS LOOPS,,54.9530690741003,-1.53930657589337
PELAWMJ,,PELAW METRO JUNCTION,,54.9536817513429,-1.53182281779091
PELAWTW,PAW,PELAW TYNE & WEAR METRO,,54.952692508251,-1.54140341501242
PELH849,,PELHAM ST JUNCTION 7849,,53.2251202027428,-0.536387137459117
PELH851,,PELHAM ST JUNCTION 7851,,53.2257367,-0.5303679
PELHBW,,BRANSTON & WASHINGBOROUGH,,53.2165851744205,-0.47035293719072
PELHMST,,PELHAM ST SIGNAL BOX,,53.225184056849,-0.536561765783039
PELP,,PORT ELPHINSTONE,,57.2630346133812,-2.36610071152617
PELPTAT,,TAIT THOMAS & SONS MILL,,57.2630346133812,-2.36610071152617
PEMBFTM,PDK,PEMBROKE FERRY TERMINAL,,51.695938,-4.936283
PEMBRKD,PMD,Pembroke Dock Rail Station,,51.69391311621,-4.9380475556
PEMBROK,PMB,Pembroke Rail Station,,51.67294522942,-4.9060230344
PENACSJ,,PENARTH CURVE SOUTH JN,,51.4714019947655,-3.19213850661529
PENARTH,PEN,Penarth Rail Station,,51.4358891543,-3.17444075133
PENCOED,PCD,Pencoed Rail Station,,51.52460791221,-3.50047901065
PENCUPL,,PENCOED UP PASSENGER LOOP,,51.5225604010332,-3.50319074220372
PENDGBF,,PENDLETON (BRNDLE HTH) GBF,,53.5008191719836,-2.29281657812277
PENDLAS,,PENDLETON(BRINDLE HEATH)TARMAC,,53.4929214175678,-2.28134146719334
PENEW,PNW,Penge West Rail Station,,51.41755516358,-0.06083982696
PENGAM,PGM,Pengam Rail Station,,51.67045504773,-3.23009978215
PENGAMJ,,PENGAM JN,,51.4944232593151,-3.1418630131603
PENGAMS,,PENGAM SIDINGS,,51.4962452767309,-3.13861160736098
PENGFHH,,PENGAM FLT CARDIFF METALS,,51.4966889164931,-3.13831763933894
PENGFLT,,CARDIFF PENGAM FRTLINER DEPOT,,51.5112903586859,-3.0984428683663
PENGGBR,,PENGAM RECEPTION SDGS,,51.4951957883216,-3.14100254730549
PENHELG,PHG,Penhelig Rail Station,,52.545686448,-4.03502521328
PENISTN,PNS,Penistone Rail Station,,53.52554614867,-1.62278070263
PENMERE,PNM,Penmere Rail Station,,50.15033092991,-5.08319260325
PENRHYN,,PENRHYN,,,
PENRNFR,PRF,PENRHYN FR,,,
PENT768,,PENARTH CURVE SIG CF7268,,,
PENTCE,,PENARTH CURVE,,51.4765666755084,-3.20031735859491
PENTCNJ,,PENARTH CURVE NORTH JN,,51.4750644294314,-3.19750158448638
PENYCHN,PNC,Penychain Rail Station,,52.90288333146,-4.33872152373
PENZHPT,,PENZANCE HELIPORT,,,
PENZNCE,PNZ,Penzance Rail Station,,50.12167398129,-5.53256527555
PENZS24,,PENZANCE SIGNAL 24,,50.125610712245,-5.52693657068016
PENZS26,,PENZANCE SIGNAL 26,,50.1241315711803,-5.52992286879006
PENZS28,,PENZANCE SIGNAL 28,,50.1250133440943,-5.52846802108196
PENZS3,,PENZANCE SIGNAL 3,,50.1257960021727,-5.52619354349838
PENZSFR,,PENZANCE SHED FUEL ROAD,,50.1280195368252,-5.50890757683665
PENZTMD,,PENZANCE T.& R.S.M.D.,,50.1283183337367,-5.50448600877072
PENZUPL,,PENZANCE UP LOOP SIDING,,50.1261971568714,-5.52495534912899
PENZWAS,,PENZANCE WASHER,,50.1281293254351,-5.50699068114085
PERANWL,PRW,Perranwell Rail Station,,50.2165793578,-5.11206922796
PERPROU,,PERPIGNAN ROUSSILLON,,,
PERRBCH,,PERRANPORTH BUS,,50.3439529777454,-5.15530290972462
PERSHOR,PSH,Pershore Rail Station,,52.13055492991,-2.07153678369
PERTBAL,,GILLON BROS,,56.4096333713484,-3.4541835683594
PERTCWM,,PERTH CARR. WASHING MACHINE,,56.3920559828792,-3.44021245453838
PERTH,PTH,Perth Rail Station,,56.39209411274,-3.43969790303
PERTH3P,,NO3 PLATFORM,,56.3917796299317,-3.43960182847328
PERTH61,,PERTH SIGNAL 61,,56.3877557,-3.4368917
PERTH64,,PERTH,,56.3892000191431,-3.4378714007571
PERTHCA,,PERTH CAFP,,56.3925155101297,-3.44060004442928
PERTHCS,XPH,PERTH WRCS,,56.3933299420795,-3.43971688432619
PERTHDL,,PERTH DUNDEE LOOP,,56.3818923719237,-3.43214229181428
PERTHHS,,PERTH LIP,,56.3917796299317,-3.43960182847328
PERTHNC,,WELDING MAN PERTH & ASST,,56.4127003239176,-3.45812153671257
PERTHOD,,Perth Oil Depot,,56.4016301,-3.4455187
PERTHSC,,CE TIP,,56.3879278181981,-3.43701236900819
PERTHSO,,PERTH SOUTH TIMING POINT,,56.3839208696412,-3.4340001517452
PERTHST,,INVESTMENT RENEWALS ENGINEER,,56.38855217125,-3.43740846906866
PERTHUL,,PERTH UP LOOP,,56.3912446418835,-3.43870314897483
PERTHY,,PERTH BR SUBSIDIARY YARD,,56.4090707026234,-3.455655176734
PERTMU,,SS,,56.406409099168,-3.45035364979268
PETLBGE,,ESSO(PETTERIL BRIDGE),,54.8862105330758,-2.91721984017221
PETLBGJ,,PETTERIL BRIDGE JUNCTION,,54.8859089999794,-2.91521733729354
PETSWD,PET,Petts Wood Rail Station,,51.38861879473,0.07448093018
PETSWDJ,,PETTS WOOD,,51.3890516567889,0.0753886324158892
PEWSEY,PEW,Pewsey Rail Station,,51.34219310363,-1.77067520033
PHBR,PMH,Portsmouth Harbour Rail Station,,50.79696235778,-1.10784017919
PHBR61,,PORTSMOUTH HBR SIG HT61,,50.7981467654288,-1.09333252175128
PHBRBAL,,PORTSMOUTH HARBOUR (BALLAST),,50.7968557330602,-1.1079959977888
PHILPK1,,PHILIPS PARK WEST JN,,53.4953773498767,-2.2043154490618
PHILPK2,,PHILIPS PARK SOUTH JN,,53.4922905328256,-2.19986934331178
PHLD,PTL,Priesthill & Darnley Rail Station,,55.81217172266,-4.34289463468
PIACNZA,,PIACENZA,,,
PICARDE,,GARE PICARDE,,,
PICDYCR,ZPC,PICCADILLY CIRCUS LT,,51.5131381074323,-0.135383343694996
PICKLEV,XLA,LEVISHAM,,54.3080965996424,-0.744311750752635
PICKNDL,,NEWTON DALE HALT,,54.3424494783734,-0.717634304462061
PICKRNG,XPK,PICKERING,,54.247166850749,-0.778513096816101
PICTON,,PICTON,,54.464735347995,-1.34913305128201
PILL,,PILL,,51.4818221312834,-2.68973846551572
PILL903,,PILL SIGNAL BL1903,,51.4819551,-2.6881609
PILMAP,,PILMOOR APCO,,54.1673632,-1.3062866
PILNDGL,,DOWN PILNING LOOP,,51.5593236866607,-2.63619161094746
PILNING,PIL,Pilning Rail Station,,51.55662692121,-2.62711164167
PILNUGL,,UP PILNING LOOP,,51.5572184662205,-2.62921097855618
PILOTHT,,PILOT HALT,,,
PINHEJ1,,PINHOE SIGNAL EJ1,,50.7382815,-3.4620953
PINHOE,PIN,Pinhoe Rail Station,,50.73778489347,-3.46933293098
PINMORE,,PINMORE,,55.1998141682822,-4.83627984550483
PINWHRY,,PINWHERRY,,55.143700528875,-4.83152205166197
PINXTON,,PINXTON R S,,53.0861357021436,-1.30917756543691
PITABLE,,PITCAPLE,,57.3212503634654,-2.45984680849448
PITMDN,,PITMEDDEN,,57.2274576579876,-2.23437667175283
PITSEA,PSE,Pitsea Rail Station,,51.5603592233,0.50629313905
PITSEAD,,PITSEA DOWN SIDING,,51.5602968537187,0.511578863878316
PITSEAU,,PITSEA UP SIDING,,51.5601417406807,0.509579654725704
PKBGJN,XPY,PARKS BRIDGE JUNCTION,,51.4635126148545,-0.0169641883355036
PKHDNJN,,GLASGOW PARKHEAD,,,
PKHMRYC,PMR,Peckham Rye Rail Station,,51.4700339148,-0.06939994267
PKLNJN,,PARK LANE JUNCTION,,54.9629044396994,-1.59493627064014
PKSDJT,,PARKSIDE JUNCTION,,53.4557481379129,-2.5904182527445
PKST,PKT,Park Street Rail Station,,51.72545822566,-0.34027649124
PKWD,PDW,Paddock Wood Rail Station,,51.18226680266,0.38914870228
PKWD071,,PADDOCK WOOD SIGNAL AD2071,,51.1827077892165,0.38376323300429
PKWD086,,PADDOCK WOOD SIG 2086,,51.1871682813241,0.397791779471229
PKWD183,,PADDOCK WOOD SIGNAL AD183X,,51.1829057817538,0.380993896464028
PKWDCCE,,CE SIDING,,51.1826123826716,0.393444559707394
PKWDDSW,,PADDOCK WOOD DN SDG WEST,,51.18232804351,0.389510566250352
PKWDKSD,,PADDOCK WOOD KEYLANDS SIDINGS,,51.1824670187012,0.392347536633477
PKWDUS,,PADDOCK WOOD UP SIDINGS,,51.18232804351,0.389510566250352
PKWDWLP,,Paddock Wood Whirlpool,,51.1846999,0.3967445
PLAISTW,,PLAISTOW,,51.530925758274,0.0161625646457902
PLASTOW,ZPS,PLAISTOW LT,,51.5311322944089,0.0165252115933006
PLEAN,,PLEAN JN,,56.0739412860543,-3.87156036285378
PLHMTLK,,PEEL HALL MTLK,,53.373311245892,-2.25096682773349
PLKLHDE,PLE,Pollokshields East Rail Station,,55.84106706348,-4.26860283641
PLKLHDW,PLW,Pollokshields West Rail Station,,55.83769943484,-4.27575340451
PLKSHWE,PWE,Pollokshaws East Rail Station,,55.82464070135,-4.28688514637
PLKSHWW,PWW,Pollokshaws West Rail Station,,55.82382675481,-4.30160557189
PLMD755,,POLMADIE SIGNAL G755,,55.8341071120934,-4.23658627711252
PLMD761,,POLMADIE,,55.8389242548718,-4.24923967038141
PLMD766,,POLMADIE,,55.8386768024052,-4.24829915401883
PLMD771,,POLMADIE SIGNAL G771,,55.8382046516622,-4.24683087705994
PLMD779,,POLMADIE SIGNAL 779,,55.8360055190433,-4.24010035111077
PLMD781,,POLMADIE SIGNAL G781,,55.8359248349219,-4.23999239616474
PLMD782,,POLMADIE SIGNAL G782,,55.7242308110326,-4.63164188846587
PLMD787,,POLMADIE SIGNAL 787,,55.8359247051089,-4.24054008461826
PLMD788,,POLMADIE SIGNAL G788,,55.833578268874,-4.21471584463499
PLMD789,,POLMADIE SIGNAL 789,,55.8359010593771,-4.24056807361768
PLMD818,,POLMADIE SIG 818,,55.833001136372,-4.23083197855226
PLMDBOC,,Polmadie B.o.c.,,55.8380954,-4.2453352
PLMDCE,,POLMADIE DEPOT,,55.8308366775998,-4.22269619777762
PLMDCL,,POLMADIE CLYDESDALE LOOP,,55.8343863260002,-4.23616402727358
PLMDCMD,,WC POLMADIE FLT MAIN SHED CI,,55.8360883749809,-4.23980776427909
PLMDDC,,POLMADIE DOWN CLYDESDALE,,55.8369054764915,-4.24343759041254
PLMDDHS,XPD,POLMADIE DOWN HS,,55.8341071120934,-4.23658627711252
PLMDEPS,,Polmadie E.p.s.,,55.8367425,-4.2391883
PLMDIEE,XPO,Polmadie,,55.8360928,-4.2398217
PLMDUC,,POLMADIE UP CLYDESDALE,,55.8338475191532,-4.23451831485893
PLMPTNJ,,PLUMPTON JUNCTION,,54.2010817354619,-3.06198826910091
PLMPTON,PMP,Plumpton Rail Station,,50.92866319831,-0.06018103066
PLMS,PLU,Plumstead Rail Station,,51.48979503647,0.08425652445
PLMS506,,PLUMSTEAD SIGNAL NK1506,,51.4897048,0.0836762
PLMSEJ,,PLUMSTEAD EAST JN,,51.490494488545,0.099609173866295
PLMSFL,,PLUMSTEAD YARD (FLHH),,51.4902886,0.0886162
PLMSRS,,PLUMSTEAD REV SDG,,51.4903805912721,0.0936061630257661
PLMSTCS,XPS,BR CARRIAGE SIDINGS,,51.4900412643274,0.088841455588912
PLMSXCR,,PLUMSTEAD CS,,51.4911445449168,0.0972038512811409
PLMSYD,,PLUMSTEAD YARD,,51.4906756023252,0.0901638232823309
PLNEJT,XIA,PARK LANE JUNCTION,,52.5227481984883,-1.7745547894623
PLOCKTN,PLK,Plockton Rail Station,,57.33356474738,-5.66599886107
PLPNLAS,,LONG ASHES,,54.6859249051023,-2.78192004680186
PLPNUGL,,PLUMPTON UP GOODS LOOP,,54.7281034785686,-2.7988162482828
PLSNGTN,PLS,Pleasington Rail Station,,53.7309585987,-2.54412357936
PLTH,PLN,Portlethen Rail Station,,57.0613758982,-2.12661129783
PLTNLFY,PFY,Poulton-le-Fylde Rail Station,,53.84842578979,-2.99062442246
PLTNT67,,POULTON-LE-FYLDE UP IBS,,53.8039305143778,-2.94777334604132
PLUCKLY,PLC,Pluckley Rail Station,,51.15647301958,0.74739597705
PLUMLEY,PLM,Plumley Rail Station,,53.27467423712,-2.4196617352
PLUMSB,,PLUMLEY SIGNAL BOX,,53.2694927311696,-2.43834329811567
PLVNSQU,,PORTLEVEN SQUARE,,,
PLYM120,,PLYMOUTH GROUND POSN SIG 120,,50.3803098174999,-4.1385811802465
PLYM124,,PLYMOUTH GROUND POSN SIG 124,,50.3797388478065,-4.13979330139868
PLYM131,,PLYMOUTH GROUND SIGNAL 131,,50.3768092429177,-4.14811875096765
PLYMBAL,,PLYMOUTH BALLAST SDGS,,50.38019002498,-4.13915366166754
PLYMPSD,,PLYMOUTH PARK SIDINGS,,50.3788234969097,-4.1424008285353
PLYMSAL,,PLYMOUTH SALT RD,,50.3787101940297,-4.14339000284525
PLYMTH,PLY,Plymouth Rail Station,,50.37782733194,-4.14332046265
PLYMTHF,,PLYMOUTH FRIARY,,50.3723483818288,-4.12547680450062
PMAISE,,SUBSIDIARY YARD,,56.1319367881696,-3.89174628424046
PMBRLX,,PEMBREY LEVEL CROSSING,,51.6844160373707,-4.24121755688438
PMBRYBP,PBY,Pembrey & Burry Port Rail Station,,51.68352753837,-4.24784113372
PNALLY,PNA,Penally Rail Station,,51.65891943634,-4.72205505699
PNDRSEN,PON,Ponders End Rail Station,,51.64225603706,-0.03508038479
PNGEE,PNE,Penge East Rail Station,,51.41933392231,-0.05422045358
PNKRBUS,,PENKRIDGE,,52.7236028165886,-2.11988199010104
PNKRDG,PKG,Penkridge Rail Station,,52.72349946972,-2.11929359212
PNMN19,,PENMAENMAWR SIG.PR19,,53.2623472852512,-3.96859656429644
PNMN4,,PENMAENMAWR SIG.PR4,,53.2759486868695,-3.91105237415574
PNMNCLR,,PENMAENMAWR QUARRY COLAS,,53.2703432048496,-3.92468079685172
PNMNFHH,,PENMAENMAWR QUARRY (FHH),,53.2703432048496,-3.92468079685172
PNMNGBF,,PENMAENMAWR QUARRY GBRF,,53.2689365,-3.9300738
PNMNMWR,PMW,Penmaenmawr Rail Station,,53.27046542874,-3.92351083801
PNMNWRQ,,ARC (WESTERN),,53.2703698392839,-3.92460789500451
PNRHCBR,PER,Penrhiwceiber Rail Station,,51.66992219588,-3.35994369051
PNSHBUS,,PENSHURST,,51.1984269514668,0.172734170749371
PNSHRST,PHR,Penshurst Rail Station,,51.19733761452,0.17347226859
PNTADLS,PTD,Pontarddulais Rail Station,,51.71762083173,-4.04554335566
PNTGBSC,,BSC,,51.6793185,-3.0178549
PNTH,PNR,Penrith North Lakes Rail Station,,54.66180520707,-2.75888068898
PNTHCE,,CE SIDING,,54.6616268410275,-2.75954362177481
PNTHSJT,,PENRITH SOUTH JN,,54.6480240241391,-2.76481176291145
PNTL807,,PONTLOTTYN SIGNAL 2807,,51.7335209957903,-3.25828959443237
PNTLTYN,PLT,Pontlottyn Rail Station,,51.74663193594,-3.27895585893
PNTRBCH,PTB,Pentre-Bach Rail Station,,51.72501404502,-3.36232056492
PNTYFYN,PTF,Pantyffynnon Rail Station,,51.77887755607,-3.99742943826
PNTYLC,,PANTYFFYNNON LEVEL CROSSING,,51.7790051104279,-3.99757827481136
PNWTHRJ,,PENWITHERS JN,,50.259217542436,-5.07307215630713
PNYF,PNF,Penyffordd Rail Station,,53.1430890633,-3.0548382262
PNYFCGF,,PENYFFORDD CEMENT SDGS G.F.,,53.1503566660891,-3.05514751315357
PNYFDCG,,PENYFFORDD CEMENT GBRF,,53.1488785,-3.0550978
PNYFDCS,,CASTLE CEMENT,,53.1523683837739,-3.05903501650778
PNYPANT,PYP,Pont-y-Pant Rail Station,,53.06513187317,-3.86272058653
PNZQUAY,,PENZANCE QUAY,,50.1172731425606,-5.5293297283769
POINTPJ,,POINT PLEASANT JN,,51.4605321542726,-0.197320322221642
POITIER,POI,POITIERS,,,
POKSDWN,POK,Pokesdown Rail Station,,50.73108781649,-1.82510204878
POLEFT,PFT,POOLE QUAY,,50.7193921551609,-1.98361935211989
POLG373,,POLEGATE SHUNT SIG. 1373,,50.8211748417029,0.242773139816832
POLGATE,PLG,Polegate Rail Station,,50.82124535438,0.24514013218
POLM513,,POLMONT JN SIG P513,,55.9853175502258,-3.72041180725872
POLMNTJ,,POLMONT JN,,55.9853175502258,-3.72041180725872
POLMOCE,,Polmont C.e.,,55.9853055,-3.7217948
POLMONT,PMT,Polmont Rail Station,,55.98473703934,-3.71497293123
POLMUPN,,FALKIRK EAST SIG,,55.9857923878838,-3.7247868013779
POLMUPS,,FALKIRK EAST RELIEF,,55.9856974397947,-3.72687044664353
POLSBDG,POL,Polsloe Bridge Rail Station,,50.73128079331,-3.5019471574
POMOCFP,PCF,PORTSMOUTH CONT FERRY PORT,,50.7979468605436,-1.10884420530653
POMOHSP,,PORTSMOUTH HARBOUR,,50.7961485557822,-1.108878404204
POMOPLD,,PORTSMOUTH HARBOUR,,50.7952494029622,-1.10889550252324
PONSNDN,,PONSANDANE,,50.1267495047933,-5.52019474958126
PONTHIR,,PONTHIR,,51.6291815169438,-2.97623393066354
PONTRLS,,PONTRILAS,,51.9451502978583,-2.87399614117054
PONTYPL,PPL,Pontypool & New Inn Rail Station,,51.69796390733,-3.01423630149
PONYCLN,PYC,Pontyclun Rail Station,,51.52376766919,-3.39291781927
POOL17,,POOLE SIGNAL P17,,50.7193806038969,-1.98362240496925
POOL200,,POOLE SIGNAL PW5200,,50.7218966381423,-1.98308915681869
POOL210,,POOLE SIGNAL PW5210,,50.7264141395074,-1.98569470623415
POOLE,POO,Poole Rail Station,,50.71942804247,-1.98331750258
POOLESB,,POOLE SIGNAL BOX,,50.7216199095496,-1.9831192305275
POOLESS,XFT,SORTING SIDINGS,,50.7217081471899,-1.98302806827144
POPLTON,POP,Poppleton Rail Station,,53.9758978522,-1.14859660402
PORH,POR,Porth Rail Station,,51.61253690985,-3.4071883218
PORTBCE,,BAILEYFIELD,,55.9530140168132,-3.12277029825749
PORTOBL,,EDINBURGH PORTOBELLO,,55.9474311951835,-3.10888287102175
PORTREE,PEE,PORTREE,,57.4121739,-6.192197
PORTRSL,,PORTOBELLO,,55.9490482,-3.1142546
POSILPK,PPK,Possilpark & Parkhouse Rail Station,,55.89014455614,-4.25851266807
POTR141,,POTTERS BAR SIGNAL K141,,51.6943348796052,-0.189375547601017
POTR146,,POTTERS BAR SIGNAL K146,,51.7017669,-0.1971621
POTR148,,POTTERS BAR SIGNAL K148,,51.7017899,-0.1971002
POTRSBR,PBR,Potters Bar Rail Station,,51.69706737121,-0.19260545914
POUPRTJ,,POUPARTS JUNCTION,,51.4703689300311,-0.15685263026602
POWELL,,POWELL,,51.9028430833392,-2.96243844244635
POWHRNL,,Powharnal (auchinleck),,55.4704024,-4.270041
POYNTON,PYT,Poynton Rail Station,,53.35038413597,-2.13441012212
PPAN,PST,Prestonpans Rail Station,,55.95309850012,-2.97476785123
PPAN831,,PRESTONPANS SIGNAL EA831,,55.9561057146059,-2.96033375683636
PPANUPL,,PRESTONPANS U.P.L.,,55.9537205745666,-2.9714488514614
PRBR225,,PIRBRIGHT JN SIGNAL WA225,,51.2999807747073,-0.674065962283047
